store_no,name,division,address_line1,address_line2,suburb,state,postcode,latitude,longitude,phone,is_open,distance,gmt_zone,trading_hours
1550,Sydney Metcentre (Metro),SUPERMARKETS,60 Margaret Street,,Sydney,NSW,2000,-33.864935,151.206521,(02) 8565 9236,False,0.32,11:0,Today: Mon: 0600-2000 | Tomorrow: Tue: 0600-2000 | Wednesday: Wed: 0600-2000 | Thursday: Thu: 0600-2000 | Friday: Fri: 0600-2000 | Saturday: Sat: Closed | Sunday: Sun: Closed | Monday: Mon: 0600-2000
1261,Kippax,SUPERMARKETS,24-48 Hardwick Crescent,,Holt,ACT,2615,-35.222924,149.020355,(02) 6132 9840,False,251.02,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
22546,Ampol Foodary Kippax Holt,AMPOL,1-Hardwick Cres,,Holt,ACT,2615,-35.224282,149.020967,,False,251.07,11:0,Today: Mon: 0600-2000 | Tomorrow: Tue: 0600-2000 | Wednesday: Wed: 0600-2000 | Thursday: Thu: 0600-2000 | Friday: Fri: 0600-2000 | Saturday: Sat: 0700-1900 | Sunday: Sun: 0700-1900 | Monday: Mon: 0600-2000
91788,Hume,EG,94-96 Sheppard St (Cnr Monaro Hwy),,Hume,ACT,2620,-35.3924,149.1624,02 8870 7656,True,252.86,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
1118,Woden,SUPERMARKETS,Cnr Hindmarsh And Melrose Drives,,Woden,ACT,2606,-35.34603,149.08472,(02) 6132 9816,False,254.85,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
28492,Ampol Foodary Weston Creek,AMPOL,1-Kirkpatrick Street,,Weston,ACT,2611,-35.3219901,149.0571738,,True,255.09,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
1137,Mawson,SUPERMARKETS,Mawson Place,,Mawson,ACT,2607,-35.3658022,149.0944688,(02) 6132 9822,False,255.58,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
91744,Mawson,EG,15 Mawson Place,,Mawson,ACT,2607,-35.3666,149.0937,02 5104 2476,False,255.69,11:0,Today: Mon: 0600-2200 | Tomorrow: Tue: 0600-2200 | Wednesday: Wed: 0600-2200 | Thursday: Thu: 0600-2200 | Friday: Fri: 0600-2200 | Saturday: Sat: 0600-2100 | Sunday: Sun: 0600-2100 | Monday: Mon: 0600-2200
1446,Wellington,SUPERMARKETS,81 Arthur Street,,Wellington,NSW,2820,-32.555133,148.944204,(02) 6845 5100,False,256.21,11:0,Today: Mon: 0800-2100 | Tomorrow: Tue: 0800-2100 | Wednesday: Wed: 0800-2100 | Thursday: Thu: 0800-2100 | Friday: Fri: 0800-2100 | Saturday: Sat: 0800-2100 | Sunday: Sun: 0800-2000 | Monday: Mon: 0800-2100
1610,Wright (Metro),SUPERMARKETS,Crn John Gorton Drive & Steve Irwin Ave,,Wright,ACT,2611,-35.3208092,149.0347327,(02) 6132 9333,False,256.6,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
22018,Ampol Foodary Weston,AMPOL,49-Brierly St Cnr Liardet St,,Weston,ACT,2611,-35.340258,149.052069,,False,256.73,11:0,Today: Mon: 0500-2300 | Tomorrow: Tue: 0500-2300 | Wednesday: Wed: 0500-2300 | Thursday: Thu: 0500-2300 | Friday: Fri: 0500-2300 | Saturday: Sat: 0500-2300 | Sunday: Sun: 0500-2300 | Monday: Mon: 0500-2300
1161,Weston Creek,SUPERMARKETS,Cnr Brierly And Mahoney Crescent,,Weston Creek,ACT,2611,-35.34059299,149.052288,(02) 6132 9828,False,256.74,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
91461,Wellington,EG,79 Lee Street,,Wellington,NSW,2820,-32.5486,148.9409,02 6957 2642,False,256.88,11:0,Today: Mon: 0600-2200 | Tomorrow: Tue: 0600-2200 | Wednesday: Wed: 0600-2200 | Thursday: Thu: 0600-2200 | Friday: Fri: 0600-2200 | Saturday: Sat: 0600-2200 | Sunday: Sun: 0600-2200 | Monday: Mon: 0600-2200
1206,Erindale,SUPERMARKETS,50-68 Comrie Street,,Wanniassa,ACT,2903,-35.40372597,149.098678,(02) 6132 9837,False,258.03,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
91709,Erindale,EG,Cnr McBryde Cres & Denigan Street,,Erindale,ACT,2903,-35.4042,149.0967,02 8073 3952,False,258.2,11:0,Today: Mon: 0500-2300 | Tomorrow: Tue: 0500-2300 | Wednesday: Wed: 0500-2300 | Thursday: Thu: 0500-2300 | Friday: Fri: 0500-2300 | Saturday: Sat: 0600-2300 | Sunday: Sun: 0600-2300 | Monday: Mon: 0500-2300
28060,Ampol Foodary Kambah,AMPOL,3-Marconi Cres,,Kambah,ACT,2902,-35.378974,149.057258,,False,259.11,11:0,Today: Mon: 0500-2359 | Tomorrow: Tue: 0500-2359 | Wednesday: Wed: 0500-2359 | Thursday: Thu: 0500-2359 | Friday: Fri: 0500-2359 | Saturday: Sat: 0500-2359 | Sunday: Sun: 0500-2359 | Monday: Mon: 0500-2359
1194,Kambah,SUPERMARKETS,Marconi Crescent,,Kambah,ACT,2902,-35.38032358,149.0575749,(02) 6132 9831,False,259.18,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
1134,Calwell,SUPERMARKETS,"Calwell Shopping Centre, Johnson Drive",,Calwell,ACT,2905,-35.43462747,149.1144501,(02) 6132 9819,False,259.23,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
22176,Ampol Foodary Calwell,AMPOL,Were St Cnr Webber Crescent,,Calwell,ACT,2905,-35.434858,149.112548,,True,259.37,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
1198,Tuggeranong,SUPERMARKETS,"Tuggeranong Southpoint, Cnr Anketell & Reed Street",,Tuggeranong,ACT,2900,-35.41712817,149.0676505,(02) 6132 9834,False,261.13,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2200
91529,Tuggeranong,EG,Cnr Scollay St & Soward Way,,Tuggeranong,ACT,2900,-35.4188,149.0665,02 8073 3969,False,261.33,11:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0600-2100 | Sunday: Sun: 0600-2100 | Monday: Mon: 0500-2200
1275,Conder,SUPERMARKETS,4 Sidney Nolan Drive,,Conder,ACT,2906,-35.457078,149.092691,(02) 6132 9843,False,262.36,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
91514,Conder,EG,Cnr Tharwa Drive & Norman Lindsay Street,,Conder,ACT,2906,-35.4582,149.0917,02 8073 3990,True,262.51,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
1133,Young,SUPERMARKETS,Boorowa Street,,Young,NSW,2594,-34.311452,148.290985,(02) 6381 3102,False,273.34,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
91504,Young,EG,Cnr Lovell & Thornhill Sts,,Young,NSW,2594,-34.3108,148.2906,02 6957 2692,False,273.37,11:0,Today: Mon: 0700-2000 | Tomorrow: Tue: 0700-2000 | Wednesday: Wed: 0700-2000 | Thursday: Thu: 0700-2000 | Friday: Fri: 0700-2000 | Saturday: Sat: 0700-2000 | Sunday: Sun: 0700-2000 | Monday: Mon: 0700-2000
1274,Narooma,SUPERMARKETS,Cnr Princess Highway & Willcocks Avenue,,Narooma,NSW,2546,-36.223809,150.127168,(02) 4473 3003,False,280.19,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
1221,Lakewood,SUPERMARKETS,10 Botanic Drive,,Lakewood,NSW,2443,-31.63490463,152.7551925,(02) 6538 3100,False,287,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
91411,Lakewood,EG,108 Sirus Drive,,Lakewood,NSW,2443,-31.635,152.7558,02 6957 2639,False,287.02,11:0,Today: Mon: 0600-2100 | Tomorrow: Tue: 0600-2100 | Wednesday: Wed: 0600-2100 | Thursday: Thu: 0600-2100 | Friday: Fri: 0600-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2000 | Monday: Mon: 0600-2100
91562,Parkes,EG,78 Currajong St (Cnr Bushman Street),,Parkes,NSW,2870,-33.1336,148.1752,02 8074 0888,False,292.9,11:0,Today: Mon: 0700-2000 | Tomorrow: Tue: 0700-2000 | Wednesday: Wed: 0700-2000 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2000 | Sunday: Sun: 0800-2000 | Monday: Mon: 0700-2000
1181,Parkes,SUPERMARKETS,299 Clarinda Street,,Parkes,NSW,2870,-33.1338347,148.1746098,(02) 6862 7202,False,292.95,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
91501,Dubbo,EG,34 Bluebird Bvd,,Dubbo,NSW,2830,-32.2564,148.6326,02 8073 3931,False,299.46,11:0,Today: Mon: 0630-2100 | Tomorrow: Tue: 0630-2100 | Wednesday: Wed: 0630-2100 | Thursday: Thu: 0630-2100 | Friday: Fri: 0630-2100 | Saturday: Sat: 0630-2000 | Sunday: Sun: 0700-2000 | Monday: Mon: 0630-2100
1321,Lake Cathie,SUPERMARKETS,Lot 2 Ocean Drive,,Lake Cathie,NSW,2445,-31.55315603,152.853967,(02) 5525 5205,False,299.55,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0800-2000 | Monday: Mon: 0700-2100
91830,Lake Cathie,EG,Ocean Drive,,Lake Cathie,NSW,2445,-31.5531,152.8543,02 5625 0825,False,299.58,11:0,Today: Mon: 0630-2000 | Tomorrow: Tue: 0630-2000 | Wednesday: Wed: 0630-2000 | Thursday: Thu: 0630-2000 | Friday: Fri: 0630-2000 | Saturday: Sat: 0700-2000 | Sunday: Sun: 0700-2000 | Monday: Mon: 0630-2000
1121,Dubbo,SUPERMARKETS,"Orana Mall Marketplace, Cnr Mitchell Highway And Wheelers Lane",,Dubbo,NSW,2830,-32.254425,148.632113,(02) 6881 7604,False,299.63,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
28122,Ampol Foodary Dubbo Dulhunty,AMPOL,60-64-Windsor Parade,,Dubbo,NSW,2830,-32.2545901,148.6317433,,False,299.64,11:0,Today: Mon: 0600-2200 | Tomorrow: Tue: 0600-2200 | Wednesday: Wed: 0600-2200 | Thursday: Thu: 0600-2200 | Friday: Fri: 0600-2200 | Saturday: Sat: 0600-2200 | Sunday: Sun: 0600-2200 | Monday: Mon: 0600-2200
20051,Ampol Foodary Forbes,AMPOL,22-36-Parkes Road,,Forbes,NSW,2871,-33.36962414,148.0183359,,False,300.62,11:0,Today: Mon: 0500-2359 | Tomorrow: Tue: 0500-2359 | Wednesday: Wed: 0500-2359 | Thursday: Thu: 0500-2359 | Friday: Fri: 0500-2359 | Saturday: Sat: 0500-2359 | Sunday: Sun: 0500-2359 | Monday: Mon: 0500-2359
91569,Forbes,EG,26 Dowling Street (Cnr Newell Hwy),,Forbes,NSW,2871,-33.3814,148.0111,02 6324 2994,False,301.02,11:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0500-2200 | Sunday: Sun: 0500-2200 | Monday: Mon: 0500-2200
1307,Forbes,SUPERMARKETS,134 Rankin Street,,Forbes,NSW,2871,-33.38566,148.005521,(02) 6850 8400,False,301.44,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
22525,Ampol Foodary Dubbo,AMPOL,Cobra St Cnr Brisbane St,,Dubbo,NSW,2830,-32.253305,148.603083,,True,301.87,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
22728,Ampol Foodary Dubbo Talmac,AMPOL,119-Bourke St Cnr Erskine St,,Dubbo,NSW,2830,-32.243393,148.609186,,False,302.08,11:0,Today: Mon: 0600-2000 | Tomorrow: Tue: 0600-2000 | Wednesday: Wed: 0600-2000 | Thursday: Thu: 0600-2000 | Friday: Fri: 0600-2000 | Saturday: Sat: 0600-2000 | Sunday: Sun: 0600-2000 | Monday: Mon: 0600-2000
1150,Riverdale,SUPERMARKETS,49-65 Macquarie Street,,Dubbo,NSW,2830,-32.245594,148.600849,(02) 6881 7607,False,302.56,11:0,Today: Mon: 0600-2200 | Tomorrow: Tue: 0600-2200 | Wednesday: Wed: 0600-2200 | Thursday: Thu: 0600-2200 | Friday: Fri: 0600-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0600-2200
1431,Bermagui,SUPERMARKETS,1-9 Young Street,,Bermagui,NSW,2546,-36.426531,150.079036,(02) 6497 8900,False,302.81,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
1304,Delroy Park,SUPERMARKETS,"Cnr Minore And Baird Drive, Delroy Park",,West Dubbo,NSW,2830,-32.25331064,148.5774067,(02) 6881 7610,False,303.8,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
91506,Cootamundra,EG,88 Murray Street,,Cootamundra,NSW,2590,-34.6363,148.025,02 5318 2953,False,305.03,11:0,Today: Mon: 0700-1900 | Tomorrow: Tue: 0700-1900 | Wednesday: Wed: 0700-1900 | Thursday: Thu: 0700-1900 | Friday: Fri: 0700-1900 | Saturday: Sat: 0800-1900 | Sunday: Sun: 0800-0000 | Monday: Mon: 0700-1900
1196,Cootamundra,SUPERMARKETS,26-30 Bourke Street,,Cootamundra,NSW,2590,-34.63678199,148.02457,(02) 6942 5000,False,305.08,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
1685,Tamworth Eastpoint,SUPERMARKETS,502 - 504 Peel Street,,Tamworth,NSW,2340,-31.096698,150.936253,(02) 5776 5705,False,308.89,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2200
28673,Ampol Foodary Tamworth,AMPOL,109-Gunnedah Rd,,Tamworth,NSW,2340,-31.0981006,150.8956051,,False,309.07,11:0,Today: Mon: 0500-2300 | Tomorrow: Tue: 0500-2300 | Wednesday: Wed: 0500-2300 | Thursday: Thu: 0500-2300 | Friday: Fri: 0500-2300 | Saturday: Sat: 0630-2300 | Sunday: Sun: 0630-2300 | Monday: Mon: 0500-2300
22379,Ampol Foodary Tamworth Orana,AMPOL,21-White St Cnr Marius St,,Tamworth,NSW,2340,-31.0924654,150.9341931,,False,309.37,11:0,Today: Mon: 0500-2359 | Tomorrow: Tue: 0500-2359 | Wednesday: Wed: 0500-2359 | Thursday: Thu: 0500-2359 | Friday: Fri: 0500-2359 | Saturday: Sat: 0600-2359 | Sunday: Sun: 0600-2359 | Monday: Mon: 0500-2359
91563,Tamworth,EG,119 Bridge Street (Cnr Belmore St),,Tamworth,NSW,2340,-31.0936,150.9168,02 8074 0836,False,309.39,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0800-2000 | Monday: Mon: 0700-2100
1195,Tamworth,SUPERMARKETS,Cnr William And Denne Street,,Tamworth,NSW,2340,-31.090813,150.919557,(02) 5776 5702,False,309.67,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2000 | Monday: Mon: 0700-2100
22327,Ampol Foodary Port Macquarie,AMPOL,92-Hastings River Dr,,Port Macquarie,NSW,2444,-31.4293228,152.8829465,,False,312.85,11:0,Today: Mon: 0500-2229 | Tomorrow: Tue: 0500-2229 | Wednesday: Wed: 0500-2229 | Thursday: Thu: 0500-2229 | Friday: Fri: 0500-2229 | Saturday: Sat: 0600-2159 | Sunday: Sun: 0600-2159 | Monday: Mon: 0500-2229
91538,Port Macquarie,EG,1 Bay Street,,Port Macquarie,NSW,2444,-31.4277,152.8958,02 8073 7641,False,313.61,11:0,Today: Mon: 0630-2000 | Tomorrow: Tue: 0630-2000 | Wednesday: Wed: 0630-2000 | Thursday: Thu: 0630-2000 | Friday: Fri: 0630-2000 | Saturday: Sat: 0630-1900 | Sunday: Sun: 0700-1900 | Monday: Mon: 0630-2000
1178,Port Macquarie,SUPERMARKETS,Cnr Bay And Park Streets,,Port Macquarie,NSW,2444,-31.42626497,152.894423,(02) 5525 5202,False,313.69,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
28872,Ampol Foodary Port Macquarie Lord St,AMPOL,29-Lord St,,Port Macquarie,NSW,2444,-31.4334069,152.9171472,,False,314.07,11:0,Today: Mon: 0500-2359 | Tomorrow: Tue: 0500-2359 | Wednesday: Wed: 0500-2359 | Thursday: Thu: 0500-2359 | Friday: Fri: 0500-2359 | Saturday: Sat: 0500-2359 | Sunday: Sun: 0500-2359 | Monday: Mon: 0500-2359
1922,Gundagai,SUPERMARKETS,246-250 Sheridan Street,,Gundagai,NSW,2722,-35.063819,148.101781,(02) 6981 5000,False,314.57,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
22178,Ampol Foodary Moonbi,AMPOL,New England Highway,,Moonbi,NSW,2353,-31.022718,151.069342,,False,316.32,11:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0600-2200 | Sunday: Sun: 0600-2200 | Monday: Mon: 0500-2200
91824,Tumut,EG,29-37 Fitzroy St (Cnr Herlihy St),,Tumut,NSW,2720,-35.3001,148.2243,02 8870 7603,False,316.48,11:0,Today: Mon: 0700-2000 | Tomorrow: Tue: 0700-2000 | Wednesday: Wed: 0700-2000 | Thursday: Thu: 0700-2000 | Friday: Fri: 0700-2000 | Saturday: Sat: 0700-2000 | Sunday: Sun: 0700-2000 | Monday: Mon: 0700-2000
1346,Tumut,SUPERMARKETS,Cnr Herlihy & Fitzroy Street,,Tumut,NSW,2720,-35.3000284,148.2238467,(02) 6941 2100,False,316.51,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0800-2100 | Sunday: Sun: 0800-2100 | Monday: Mon: 0700-2100
91508,Cooma,EG,Cnr Bombala & Massie Streets,,Cooma,NSW,2630,-36.2336,149.1267,02 8073 3933,False,324.53,11:0,Today: Mon: 0700-1900 | Tomorrow: Tue: 0700-1900 | Wednesday: Wed: 0700-1900 | Thursday: Thu: 0700-1900 | Friday: Fri: 0700-2000 | Saturday: Sat: 0800-1900 | Sunday: Sun: 0800-1900 | Monday: Mon: 0700-1900
1126,Cooma,SUPERMARKETS,12-20 Vale Street,,Cooma,NSW,2630,-36.233487,149.124475,(02) 6455 5300,False,324.63,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
22508,Ampol Foodary Gunnedah,AMPOL,21-Abbott St,,Gunnedah,NSW,2380,-30.9802089,150.2561852,,False,333.03,11:0,Today: Mon: 0500-2100 | Tomorrow: Tue: 0500-2100 | Wednesday: Wed: 0500-2100 | Thursday: Thu: 0500-2100 | Friday: Fri: 0500-2100 | Saturday: Sat: 0500-2100 | Sunday: Sun: 0600-2100 | Monday: Mon: 0500-2100
1168,Gunnedah,SUPERMARKETS,119 - 129 Conadilly Street,,Gunnedah,NSW,2380,-30.976832,150.250134,(02) 6748 3100,False,333.54,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
91539,Gunnedah,EG,18-22 Tempest Street,,Gunnedah,NSW,2380,-30.9762,150.2483,02 8074 0868,False,333.66,11:0,Today: Mon: 0700-2000 | Tomorrow: Tue: 0700-2000 | Wednesday: Wed: 0700-2000 | Thursday: Thu: 0700-2000 | Friday: Fri: 0700-2000 | Saturday: Sat: 0700-2000 | Sunday: Sun: 0700-2000 | Monday: Mon: 0700-2000
1372,Bega,SUPERMARKETS,Cnr of Auckland and Carp Street,,Bega,NSW,2550,-36.673918,149.840789,(02) 6494 8502,False,336.15,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0800-2000 | Sunday: Sun: 0800-2000 | Monday: Mon: 0700-2100
91357,Bega,EG,100 Gipps Street,,Bega,NSW,2550,-36.6756,149.8432,02 5318 2969,False,336.24,11:0,Today: Mon: 0600-2200 | Tomorrow: Tue: 0600-2200 | Wednesday: Wed: 0600-2200 | Thursday: Thu: 0600-2200 | Friday: Fri: 0600-2200 | Saturday: Sat: 0600-2200 | Sunday: Sun: 0600-2200 | Monday: Mon: 0600-2200
22612,Ampol Foodary Gilgandra,AMPOL,6425-Newell Hwy,,Gilgandra,NSW,2827,-31.7255587,148.6531188,,True,337.19,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
1191,Coonabarabran,SUPERMARKETS,35 Dalgarno Street,,Coonabarabran,NSW,2357,-31.273718,149.276481,(02) 5881 6000,False,340.35,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0800-2000 | Monday: Mon: 0700-2100
